order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned,product_name,category,sub_category,cost_price,customer_name,city,state,region,revenue,cost,profit,profit_margin,order_year,order_month,month_name,order_quarter,return_flag,customer_type
O000116,2025-11-16,C07712,P0187,3,9100.08,0.15,No,Makeup Kit 187,Beauty,Personal Care,7492.1,Aditi Agarwal,Chennai,Tamil Nadu,South,23205.2,22476.3,728.9,3.14,2025,11,November,Q4,0,Returning Customer
O000117,2025-12-21,C07549,P0346,2,11059.56,0.1,No,Football 346,Sports,Fitness,7116.0,Rohan Singh,Kochi,Kerala,South,19907.21,14232.0,5675.21,28.51,2025,12,December,Q4,0,Returning Customer
O000118,2025-06-14,C09817,P0217,2,9086.62,0.25,Yes,Jacket 217,Fashion,Clothing,7543.43,Ananya Rajput,Bengaluru,Karnataka,South,13629.93,15086.86,-1456.93,-10.69,2025,6,June,Q2,1,Returning Customer
O000119,2025-03-27,C05067,P0131,1,11768.77,0.15,No,Data Science Handbook 131,Books,Books,8569.34,Karan Sharma,Delhi,Delhi,North,10003.45,8569.34,1434.11,14.34,2025,3,March,Q1,0,Returning Customer
O000120,2025-11-29,C04226,P0343,1,9080.05,0.1,No,Tennis Ball 343,Sports,Fitness,7065.41,Kavya Verma,Jaipur,Rajasthan,North,8172.04,7065.41,1106.63,13.54,2025,11,November,Q4,0,Returning Customer
O000121,2025-06-28,C04657,P0058,3,13301.55,0.05,No,Formal Shirt 58,Fashion,Clothing,10169.44,Kavya Agarwal,Kolkata,West Bengal,East,37909.42,30508.32,7401.1,19.52,2025,6,June,Q2,0,Returning Customer
O000122,2025-12-15,C00645,P0482,3,8229.98,0.0,No,Backpack 482,Fashion,Clothing,7071.75,Riya Gupta,Kanpur,Uttar Pradesh,North,24689.94,21215.25,3474.69,14.07,2025,12,December,Q4,0,Returning Customer
O000123,2025-08-23,C03075,P0123,4,11434.73,0.2,No,Mixer Grinder 123,Home & Kitchen,Kitchen & Home,8678.4,Kavya Yadav,Kanpur,Uttar Pradesh,North,36591.14,34713.6,1877.54,5.13,2025,8,August,Q3,0,Returning Customer
O000124,2025-08-05,C07277,P0405,3,12684.34,0.15,No,Perfume 405,Beauty,Personal Care,9496.32,Neha Gupta,Ahmedabad,Gujarat,West,32345.07,28488.96,3856.11,11.92,2025,8,August,Q3,0,Returning Customer
O000125,2025-07-14,C09961,P0230,2,890.89,0.25,No,Fiction Novel 230,Books,Books,761.54,Vikash Rajput,Lucknow,Uttar Pradesh,North,1336.34,1523.08,-186.74,-13.97,2025,7,July,Q3,0,Returning Customer
O000126,2025-01-03,C06173,P0393,3,14985.7,0.1,No,Study Table 393,Furniture,Home Furniture,10074.89,Sahil Agarwal,Kochi,Kerala,South,40461.39,30224.67,10236.72,25.3,2025,1,January,Q1,0,Returning Customer
O000127,2025-08-23,C01449,P0414,1,11956.0,0.25,No,Backpack 414,Fashion,Clothing,8947.61,Sahil Singh,Surat,Gujarat,West,8967.0,8947.61,19.39,0.22,2025,8,August,Q3,0,Returning Customer
O000128,2025-06-02,C05951,P0267,2,462.73,0.15,No,Shampoo 267,Beauty,Personal Care,386.71,Isha Verma,Kolkata,West Bengal,East,786.64,773.42,13.22,1.68,2025,6,June,Q2,0,Returning Customer
O000129,2025-05-20,C01292,P0141,2,2035.24,0.0,No,Finance Basics 141,Books,Books,1432.57,Rahul Mishra,Surat,Gujarat,West,4070.48,2865.14,1205.34,29.61,2025,5,May,Q2,0,Returning Customer
O000130,2025-06-22,C03465,P0490,2,3065.18,0.05,No,Bluetooth Speaker 490,Electronics,Gadgets,2008.1,Rahul Agarwal,Patna,Bihar,East,5823.84,4016.2,1807.64,31.04,2025,6,June,Q2,0,Returning Customer
O000131,2025-07-02,C00740,P0346,1,11059.56,0.1,No,Football 346,Sports,Fitness,7116.0,Pooja Kumar,Chandigarh,Chandigarh,North,9953.6,7116.0,2837.6,28.51,2025,7,July,Q3,0,Returning Customer
O000132,2025-10-23,C09256,P0317,2,12356.6,0.05,No,Wardrobe 317,Furniture,Home Furniture,9575.62,Aditi Singh,Ahmedabad,Gujarat,West,23477.54,19151.24,4326.3,18.43,2025,10,October,Q4,0,Returning Customer
O000133,2025-05-05,C06126,P0392,1,1078.24,0.15,No,Wireless Mouse 392,Electronics,Gadgets,909.07,Simran Sharma,Lucknow,Uttar Pradesh,North,916.5,909.07,7.43,0.81,2025,5,May,Q2,0,Returning Customer
O000134,2025-03-01,C01791,P0050,1,13016.35,0.0,No,Cricket Bat 50,Sports,Fitness,8882.4,Sahil Kumar,Hyderabad,Telangana,South,13016.35,8882.4,4133.95,31.76,2025,3,March,Q1,0,Returning Customer
O000135,2025-12-21,C08489,P0191,3,626.87,0.2,No,Makeup Kit 191,Beauty,Personal Care,484.53,Ankit Mishra,Ahmedabad,Gujarat,West,1504.49,1453.59,50.9,3.38,2025,12,December,Q4,0,Returning Customer
O000136,2025-09-19,C06952,P0460,2,10115.31,0.25,Yes,Face Wash 460,Beauty,Personal Care,8346.12,Aditi Kumar,Hyderabad,Telangana,South,15172.96,16692.24,-1519.28,-10.01,2025,9,September,Q3,1,Returning Customer
O000137,2025-04-24,C05268,P0306,3,20789.39,0.0,No,Study Table 306,Furniture,Home Furniture,13817.28,Sneha Agarwal,Chandigarh,Chandigarh,North,62368.17,41451.84,20916.33,33.54,2025,4,April,Q2,0,Returning Customer
O000138,2025-03-02,C09452,P0211,2,14052.38,0.05,No,Vacuum Cleaner 211,Home & Kitchen,Kitchen & Home,12051.61,Karan Agarwal,Chandigarh,Chandigarh,North,26699.52,24103.22,2596.3,9.72,2025,3,March,Q1,0,Returning Customer
O000139,2025-12-22,C07438,P0371,1,16777.98,0.1,No,Bedside Table 371,Furniture,Home Furniture,12717.8,Sneha Agarwal,Bhubaneswar,Odisha,East,15100.18,12717.8,2382.38,15.78,2025,12,December,Q4,0,Returning Customer
O000140,2025-01-21,C08715,P0005,3,13624.55,0.05,No,Kitchen Scale 5,Home & Kitchen,Kitchen & Home,10289.62,Aarav Kumar,Bengaluru,Karnataka,South,38829.97,30868.86,7961.11,20.5,2025,1,January,Q1,0,Returning Customer
O000141,2025-03-21,C06859,P0136,1,19292.56,0.15,No,Sports Shoes 136,Sports,Fitness,12658.3,Kavya Patel,Bengaluru,Karnataka,South,16398.68,12658.3,3740.38,22.81,2025,3,March,Q1,0,Returning Customer
O000142,2025-06-21,C02200,P0005,3,13624.55,0.1,No,Kitchen Scale 5,Home & Kitchen,Kitchen & Home,10289.62,Neha Patel,Jaipur,Rajasthan,North,36786.28,30868.86,5917.42,16.09,2025,6,June,Q2,0,Returning Customer
O000143,2025-10-22,C02687,P0422,2,18145.59,0.15,Yes,Hoodie 422,Fashion,Clothing,14056.98,Aditya Kumar,Hyderabad,Telangana,South,30847.5,28113.96,2733.54,8.86,2025,10,October,Q4,1,Returning Customer
O000144,2025-02-22,C08980,P0443,2,6365.25,0.05,Yes,Makeup Kit 443,Beauty,Personal Care,4874.54,Pooja Agarwal,Chandigarh,Chandigarh,North,12093.97,9749.08,2344.89,19.39,2025,2,February,Q1,1,Returning Customer
O000145,2025-12-16,C04619,P0241,1,7162.63,0.25,No,Badminton Racket 241,Sports,Fitness,5826.86,Ananya Agarwal,Ahmedabad,Gujarat,West,5371.97,5826.86,-454.89,-8.47,2025,12,December,Q4,0,Returning Customer
O000146,2025-07-17,C07322,P0157,1,11681.05,0.05,No,Cricket Bat 157,Sports,Fitness,9682.47,Aman Sharma,Delhi,Delhi,North,11097.0,9682.47,1414.53,12.75,2025,7,July,Q3,0,Returning Customer
O000147,2025-02-23,C07466,P0491,1,8364.26,0.2,No,Digital Marketing 491,Books,Books,5712.67,Aditi Gupta,Delhi,Delhi,North,6691.41,5712.67,978.74,14.63,2025,2,February,Q1,0,Returning Customer
O000148,2025-04-03,C07774,P0407,1,22191.87,0.15,No,Cookware Set 407,Home & Kitchen,Kitchen & Home,14819.82,Neha Singh,Chandigarh,Chandigarh,North,18863.09,14819.82,4043.27,21.43,2025,4,April,Q2,0,Returning Customer
O000149,2025-06-22,C03001,P0256,2,15939.8,0.1,No,Computer Desk 256,Furniture,Home Furniture,13419.59,Aman Agarwal,Lucknow,Uttar Pradesh,North,28691.64,26839.18,1852.46,6.46,2025,6,June,Q2,0,Returning Customer
O000150,2025-04-03,C02361,P0319,1,9595.8,0.15,No,Jeans 319,Fashion,Clothing,6785.03,Isha Gupta,Chandigarh,Chandigarh,North,8156.43,6785.03,1371.4,16.81,2025,4,April,Q2,0,Returning Customer
O000151,2025-11-29,C08249,P0266,2,2292.24,0.2,Yes,Dinner Set 266,Home & Kitchen,Kitchen & Home,1794.42,Aditi Verma,Ahmedabad,Gujarat,West,3667.58,3588.84,78.74,2.15,2025,11,November,Q4,1,Returning Customer
O000152,2025-08-29,C08598,P0237,1,13161.26,0.1,No,Leadership Skills 237,Books,Books,11061.11,Aditya Sharma,Chennai,Tamil Nadu,South,11845.13,11061.11,784.02,6.62,2025,8,August,Q3,0,Returning Customer
O000153,2025-08-20,C04227,P0453,3,20727.68,0.0,No,Kitchen Scale 453,Home & Kitchen,Kitchen & Home,14467.31,Karan Gupta,Kolkata,West Bengal,East,62183.04,43401.93,18781.11,30.2,2025,8,August,Q3,0,Returning Customer
O000154,2025-11-09,C00070,P0060,4,3881.09,0.05,No,Shampoo 60,Beauty,Personal Care,2663.01,Pooja Yadav,Jaipur,Rajasthan,North,14748.14,10652.04,4096.1,27.77,2025,11,November,Q4,0,Returning Customer
O000155,2025-04-20,C09524,P0355,1,17590.9,0.0,No,Headphones 355,Electronics,Gadgets,13844.32,Isha Rajput,Kolkata,West Bengal,East,17590.9,13844.32,3746.58,21.3,2025,4,April,Q2,0,Returning Customer
O000156,2025-04-04,C09865,P0223,2,3310.47,0.1,No,Coffee Maker 223,Home & Kitchen,Kitchen & Home,2145.06,Sneha Yadav,Hyderabad,Telangana,South,5958.85,4290.12,1668.73,28.0,2025,4,April,Q2,0,Returning Customer
O000157,2025-10-25,C01049,P0358,1,13905.47,0.15,No,Air Fryer 358,Home & Kitchen,Kitchen & Home,10050.63,Rohan Sharma,Kolkata,West Bengal,East,11819.65,10050.63,1769.02,14.97,2025,10,October,Q4,0,Returning Customer
O000158,2025-01-14,C08454,P0309,1,18448.65,0.1,No,Study Table 309,Furniture,Home Furniture,13125.69,Ananya Kumar,Lucknow,Uttar Pradesh,North,16603.79,13125.69,3478.1,20.95,2025,1,January,Q1,0,Returning Customer
O000159,2025-05-31,C08651,P0147,1,4088.72,0.05,No,Electric Kettle 147,Home & Kitchen,Kitchen & Home,2831.7,Pooja Singh,Hyderabad,Telangana,South,3884.28,2831.7,1052.58,27.1,2025,5,May,Q2,0,Returning Customer
O000160,2025-03-02,C05726,P0209,4,10967.3,0.0,Yes,Keyboard 209,Electronics,Gadgets,8987.22,Kavya Mishra,Chandigarh,Chandigarh,North,43869.2,35948.88,7920.32,18.05,2025,3,March,Q1,1,Returning Customer
O000161,2025-07-25,C06711,P0284,1,3280.06,0.05,No,Dining Chair 284,Furniture,Home Furniture,2520.08,Isha Sharma,Jaipur,Rajasthan,North,3116.06,2520.08,595.98,19.13,2025,7,July,Q3,0,Returning Customer
O000162,2025-02-01,C03933,P0445,4,1758.64,0.15,No,Data Science Handbook 445,Books,Books,1287.66,Karan Rajput,Jaipur,Rajasthan,North,5979.38,5150.64,828.74,13.86,2025,2,February,Q1,0,Returning Customer
O000163,2025-11-11,C06864,P0172,1,4438.12,0.0,No,Yoga Mat 172,Sports,Fitness,3417.93,Aarav Sharma,Bengaluru,Karnataka,South,4438.12,3417.93,1020.19,22.99,2025,11,November,Q4,0,Returning Customer
O000164,2025-07-13,C03803,P0053,1,9968.3,0.25,No,Hoodie 53,Fashion,Clothing,7358.0,Aditi Gupta,Kanpur,Uttar Pradesh,North,7476.22,7358.0,118.22,1.58,2025,7,July,Q3,0,Returning Customer
O000165,2025-05-08,C04908,P0124,1,19783.72,0.15,Yes,Shampoo 124,Beauty,Personal Care,13550.89,Priya Verma,Delhi,Delhi,North,16816.16,13550.89,3265.27,19.42,2025,5,May,Q2,1,Returning Customer
O000166,2025-11-30,C02888,P0414,2,11956.0,0.15,No,Backpack 414,Fashion,Clothing,8947.61,Sahil Mishra,Lucknow,Uttar Pradesh,North,20325.2,17895.22,2429.98,11.96,2025,11,November,Q4,0,Returning Customer
O000167,2025-11-29,C06781,P0326,1,5859.79,0.1,No,Face Serum 326,Beauty,Personal Care,4857.6,Simran Patel,Bhubaneswar,Odisha,East,5273.81,4857.6,416.21,7.89,2025,11,November,Q4,0,Returning Customer
O000168,2025-04-07,C05770,P0215,3,14391.4,0.0,No,Jeans 215,Fashion,Clothing,9323.76,Neha Mishra,Chandigarh,Chandigarh,North,43174.2,27971.28,15202.92,35.21,2025,4,April,Q2,0,Returning Customer
O000169,2025-10-06,C01254,P0108,2,15961.85,0.15,No,Air Fryer 108,Home & Kitchen,Kitchen & Home,11451.58,Sneha Singh,Patna,Bihar,East,27135.14,22903.16,4231.99,15.6,2025,10,October,Q4,0,Returning Customer
O000170,2025-09-07,C03048,P0286,2,4709.15,0.0,No,Cookware Set 286,Home & Kitchen,Kitchen & Home,3897.21,Aarav Kumar,Surat,Gujarat,West,9418.3,7794.42,1623.88,17.24,2025,9,September,Q3,0,Returning Customer
O000171,2025-06-13,C06819,P0040,2,15323.09,0.1,No,Sports Shoes 40,Sports,Fitness,11506.67,Neha Patel,Kolkata,West Bengal,East,27581.56,23013.34,4568.22,16.56,2025,6,June,Q2,0,Returning Customer
O000172,2025-09-20,C08367,P0170,1,13028.7,0.05,No,Kurta 170,Fashion,Clothing,8659.35,Karan Patel,Kochi,Kerala,South,12377.26,8659.35,3717.91,30.04,2025,9,September,Q3,0,Returning Customer
O000173,2025-06-01,C05343,P0363,1,7027.25,0.0,No,Office Chair 363,Furniture,Home Furniture,4804.53,Karan Kumar,Kochi,Kerala,South,7027.25,4804.53,2222.72,31.63,2025,6,June,Q2,0,Returning Customer
O000174,2025-09-25,C09028,P0349,1,11687.99,0.05,No,Webcam 349,Electronics,Gadgets,7397.04,Neha Kumar,Kanpur,Uttar Pradesh,North,11103.59,7397.04,3706.55,33.38,2025,9,September,Q3,0,Returning Customer
O000175,2025-12-06,C02808,P0469,2,3816.83,0.2,No,Wireless Mouse 469,Electronics,Gadgets,3305.1,Riya Sharma,Bengaluru,Karnataka,South,6106.93,6610.2,-503.27,-8.24,2025,12,December,Q4,0,Returning Customer
O000176,2025-06-11,C09569,P0022,3,14726.15,0.2,No,Sneakers 22,Fashion,Clothing,10300.16,Aditya Kumar,Surat,Gujarat,West,35342.76,30900.48,4442.28,12.57,2025,6,June,Q2,0,Returning Customer
O000177,2025-11-07,C09656,P0473,2,4233.37,0.1,No,Business Analytics 473,Books,Books,3122.87,Simran Kumar,Patna,Bihar,East,7620.07,6245.74,1374.33,18.04,2025,11,November,Q4,0,Returning Customer
O000178,2025-03-22,C08217,P0456,5,9459.84,0.2,Yes,Body Lotion 456,Beauty,Personal Care,7966.51,Priya Yadav,Jaipur,Rajasthan,North,37839.36,39832.55,-1993.19,-5.27,2025,3,March,Q1,1,Returning Customer
O000179,2025-01-19,C07357,P0453,1,20727.68,0.0,No,Kitchen Scale 453,Home & Kitchen,Kitchen & Home,14467.31,Aditi Patel,Ahmedabad,Gujarat,West,20727.68,14467.31,6260.37,30.2,2025,1,January,Q1,0,Returning Customer
O000180,2025-12-12,C03609,P0430,1,16347.68,0.2,No,Moisturizer 430,Beauty,Personal Care,12645.48,Priya Patel,Pune,Maharashtra,West,13078.14,12645.48,432.66,3.31,2025,12,December,Q4,0,Returning Customer
O000181,2025-03-27,C07542,P0047,1,7647.17,0.05,No,Finance Basics 47,Books,Books,5133.3,Rahul Sharma,Mumbai,Maharashtra,West,7264.81,5133.3,2131.51,29.34,2025,3,March,Q1,0,Returning Customer
O000182,2025-08-10,C03408,P0445,4,1758.64,0.2,No,Data Science Handbook 445,Books,Books,1287.66,Rohan Patel,Chandigarh,Chandigarh,North,5627.65,5150.64,477.01,8.48,2025,8,August,Q3,0,Returning Customer
O000183,2025-08-15,C04801,P0065,4,16123.27,0.25,No,Lip Balm 65,Beauty,Personal Care,10908.76,Ananya Gupta,Pune,Maharashtra,West,48369.81,43635.04,4734.77,9.79,2025,8,August,Q3,0,Returning Customer
O000184,2025-08-07,C06377,P0070,4,13390.68,0.25,No,SQL Complete Guide 70,Books,Books,8628.65,Aarav Sharma,Kolkata,West Bengal,East,40172.04,34514.6,5657.44,14.08,2025,8,August,Q3,0,Returning Customer
O000185,2025-08-30,C05537,P0096,1,745.75,0.15,No,Tennis Ball 96,Sports,Fitness,605.71,Aman Rajput,Delhi,Delhi,North,633.89,605.71,28.18,4.45,2025,8,August,Q3,0,Returning Customer
O000186,2025-05-05,C00477,P0370,1,18082.34,0.2,Yes,Air Fryer 370,Home & Kitchen,Kitchen & Home,11933.14,Aditi Agarwal,Kochi,Kerala,South,14465.87,11933.14,2532.73,17.51,2025,5,May,Q2,1,Returning Customer
O000187,2025-10-15,C07916,P0230,1,890.89,0.1,No,Fiction Novel 230,Books,Books,761.54,Karan Sharma,Kochi,Kerala,South,801.8,761.54,40.26,5.02,2025,10,October,Q4,0,Returning Customer
O000188,2025-01-04,C01311,P0490,1,3065.18,0.25,No,Bluetooth Speaker 490,Electronics,Gadgets,2008.1,Priya Patel,Bhubaneswar,Odisha,East,2298.88,2008.1,290.78,12.65,2025,1,January,Q1,0,Returning Customer
O000189,2025-11-23,C03636,P0137,2,16054.87,0.25,No,Yoga Mat 137,Sports,Fitness,11358.47,Vikash Kumar,Bhubaneswar,Odisha,East,24082.3,22716.94,1365.37,5.67,2025,11,November,Q4,0,Returning Customer
O000190,2025-06-25,C07870,P0125,3,11687.32,0.05,No,Dinner Set 125,Home & Kitchen,Kitchen & Home,8116.65,Aditya Kumar,Bengaluru,Karnataka,South,33308.86,24349.95,8958.91,26.9,2025,6,June,Q2,0,Returning Customer
O000191,2025-08-20,C02115,P0440,1,14082.66,0.25,No,Fiction Novel 440,Books,Books,8923.67,Riya Gupta,Patna,Bihar,East,10562.0,8923.67,1638.32,15.51,2025,8,August,Q3,0,Returning Customer
O000192,2025-06-19,C00917,P0131,1,11768.77,0.2,No,Data Science Handbook 131,Books,Books,8569.34,Sahil Agarwal,Lucknow,Uttar Pradesh,North,9415.02,8569.34,845.68,8.98,2025,6,June,Q2,0,Returning Customer
O000193,2025-04-22,C09569,P0241,1,7162.63,0.05,No,Badminton Racket 241,Sports,Fitness,5826.86,Aditya Kumar,Surat,Gujarat,West,6804.5,5826.86,977.64,14.37,2025,4,April,Q2,0,Returning Customer
O000194,2025-11-22,C03615,P0382,2,8006.4,0.05,No,Formal Shirt 382,Fashion,Clothing,6018.54,Simran Sharma,Bengaluru,Karnataka,South,15212.16,12037.08,3175.08,20.87,2025,11,November,Q4,0,Returning Customer
O000195,2025-08-18,C05643,P0418,4,16498.59,0.0,No,Hoodie 418,Fashion,Clothing,11868.23,Neha Agarwal,Bengaluru,Karnataka,South,65994.36,47472.92,18521.44,28.07,2025,8,August,Q3,0,Returning Customer
O000196,2025-05-11,C02675,P0404,1,2978.54,0.25,Yes,Track Pants 404,Fashion,Clothing,2048.06,Rohan Rajput,Kolkata,West Bengal,East,2233.9,2048.06,185.84,8.32,2025,5,May,Q2,1,Returning Customer
O000197,2025-06-22,C05425,P0176,1,17886.76,0.15,No,Finance Basics 176,Books,Books,11855.25,Vikash Kumar,Chennai,Tamil Nadu,South,15203.75,11855.25,3348.5,22.02,2025,6,June,Q2,0,Returning Customer
O000198,2025-08-19,C03653,P0297,3,10275.22,0.15,No,Hoodie 297,Fashion,Clothing,7209.8,Sneha Agarwal,Pune,Maharashtra,West,26201.81,21629.4,4572.41,17.45,2025,8,August,Q3,0,Returning Customer
O000199,2025-02-23,C04804,P0054,1,17562.76,0.2,No,TV Unit 54,Furniture,Home Furniture,13386.81,Sahil Agarwal,Kolkata,West Bengal,East,14050.21,13386.81,663.4,4.72,2025,2,February,Q1,0,Returning Customer
O000200,2025-10-26,C01133,P0185,1,7098.71,0.1,No,Bedside Table 185,Furniture,Home Furniture,4907.86,Aditi Verma,Kanpur,Uttar Pradesh,North,6388.84,4907.86,1480.98,23.18,2025,10,October,Q4,0,Returning Customer
O000201,2025-09-28,C07541,P0120,1,5310.31,0.1,No,Office Chair 120,Furniture,Home Furniture,3601.21,Aarav Patel,Kanpur,Uttar Pradesh,North,4779.28,3601.21,1178.07,24.65,2025,9,September,Q3,0,Returning Customer
O000202,2025-05-23,C00167,P0153,2,6665.42,0.1,No,Dining Chair 153,Furniture,Home Furniture,5556.17,Sneha Mishra,Chennai,Tamil Nadu,South,11997.76,11112.34,885.42,7.38,2025,5,May,Q2,0,Returning Customer
O000203,2025-04-27,C07066,P0256,1,15939.8,0.25,No,Computer Desk 256,Furniture,Home Furniture,13419.59,Rahul Sharma,Kolkata,West Bengal,East,11954.85,13419.59,-1464.74,-12.25,2025,4,April,Q2,0,Returning Customer
O000204,2025-12-20,C01156,P0494,1,14059.13,0.2,No,Storage Box 494,Home & Kitchen,Kitchen & Home,9789.24,Riya Mishra,Surat,Gujarat,West,11247.3,9789.24,1458.06,12.96,2025,12,December,Q4,0,Returning Customer
O000205,2025-08-27,C05772,P0274,4,7675.3,0.15,No,Water Bottle 274,Home & Kitchen,Kitchen & Home,5787.1,Isha Gupta,Jaipur,Rajasthan,North,26096.02,23148.4,2947.62,11.3,2025,8,August,Q3,0,Returning Customer
O000206,2025-03-24,C06935,P0457,1,4827.34,0.2,No,Finance Basics 457,Books,Books,3597.01,Riya Yadav,Chandigarh,Chandigarh,North,3861.87,3597.01,264.86,6.86,2025,3,March,Q1,0,Returning Customer
O000207,2025-10-31,C05125,P0299,2,5417.11,0.1,Yes,Formal Shirt 299,Fashion,Clothing,4683.38,Aarav Patel,Jaipur,Rajasthan,North,9750.8,9366.76,384.04,3.94,2025,10,October,Q4,1,Returning Customer
O000208,2025-01-17,C06910,P0141,1,2035.24,0.0,No,Finance Basics 141,Books,Books,1432.57,Karan Gupta,Kolkata,West Bengal,East,2035.24,1432.57,602.67,29.61,2025,1,January,Q1,0,Returning Customer
O000209,2025-04-16,C09743,P0166,1,19944.11,0.05,Yes,T-Shirt 166,Fashion,Clothing,13703.09,Aditi Yadav,Chandigarh,Chandigarh,North,18946.9,13703.09,5243.81,27.68,2025,4,April,Q2,1,Returning Customer
O000210,2025-05-06,C00774,P0116,2,1584.01,0.0,No,Study Table 116,Furniture,Home Furniture,1022.19,Neha Verma,Surat,Gujarat,West,3168.02,2044.38,1123.64,35.47,2025,5,May,Q2,0,Returning Customer
O000211,2025-09-16,C03954,P0370,1,18082.34,0.15,No,Air Fryer 370,Home & Kitchen,Kitchen & Home,11933.14,Aarav Kumar,Kanpur,Uttar Pradesh,North,15369.99,11933.14,3436.85,22.36,2025,9,September,Q3,0,Returning Customer
O000212,2025-07-02,C03668,P0127,1,17886.19,0.2,No,Dress 127,Fashion,Clothing,14671.78,Pooja Verma,Bengaluru,Karnataka,South,14308.95,14671.78,-362.83,-2.54,2025,7,July,Q3,0,Returning Customer
O000213,2025-02-08,C08981,P0397,1,2226.08,0.25,No,Leadership Skills 397,Books,Books,1412.13,Aarav Mishra,Hyderabad,Telangana,South,1669.56,1412.13,257.43,15.42,2025,2,February,Q1,0,Returning Customer
O000214,2025-04-22,C01917,P0188,1,14941.63,0.1,No,Python Programming 188,Books,Books,11073.67,Aarav Singh,Chennai,Tamil Nadu,South,13447.47,11073.67,2373.8,17.65,2025,4,April,Q2,0,Returning Customer
O000215,2025-07-26,C03240,P0167,1,5949.28,0.05,No,Storage Box 167,Home & Kitchen,Kitchen & Home,3777.56,Karan Gupta,Jaipur,Rajasthan,North,5651.82,3777.56,1874.26,33.16,2025,7,July,Q3,0,Returning Customer
O000216,2025-03-26,C07371,P0252,2,9761.35,0.15,No,Yoga Mat 252,Sports,Fitness,6292.51,Simran Sharma,Patna,Bihar,East,16594.3,12585.02,4009.28,24.16,2025,3,March,Q1,0,Returning Customer
O000217,2025-07-15,C05223,P0475,1,3627.09,0.15,No,TV Unit 475,Furniture,Home Furniture,2294.88,Ankit Patel,Ahmedabad,Gujarat,West,3083.03,2294.88,788.15,25.56,2025,7,July,Q3,0,Returning Customer
O000218,2025-12-23,C06031,P0237,4,13161.26,0.25,No,Leadership Skills 237,Books,Books,11061.11,Kavya Singh,Pune,Maharashtra,West,39483.78,44244.44,-4760.66,-12.06,2025,12,December,Q4,0,Returning Customer
O000219,2025-09-11,C05791,P0492,1,3271.17,0.1,No,Machine Learning Guide 492,Books,Books,2170.75,Sneha Kumar,Kochi,Kerala,South,2944.05,2170.75,773.3,26.27,2025,9,September,Q3,0,Returning Customer
O000220,2025-07-08,C06077,P0500,1,10345.0,0.1,No,Bookshelf 500,Furniture,Home Furniture,7052.5,Priya Patel,Surat,Gujarat,West,9310.5,7052.5,2258.0,24.25,2025,7,July,Q3,0,Returning Customer
O000221,2025-11-19,C03933,P0353,1,2607.46,0.2,No,Webcam 353,Electronics,Gadgets,1777.93,Karan Rajput,Jaipur,Rajasthan,North,2085.97,1777.93,308.04,14.77,2025,11,November,Q4,0,Returning Customer
O000222,2025-02-28,C01360,P0227,1,12236.48,0.1,No,Web Development 227,Books,Books,9015.57,Isha Kumar,Mumbai,Maharashtra,West,11012.83,9015.57,1997.26,18.14,2025,2,February,Q1,0,Returning Customer
O000223,2025-02-08,C04690,P0460,2,10115.31,0.2,No,Face Wash 460,Beauty,Personal Care,8346.12,Sahil Sharma,Hyderabad,Telangana,South,16184.5,16692.24,-507.74,-3.14,2025,2,February,Q1,0,Returning Customer
O000224,2025-06-10,C02629,P0354,1,18988.97,0.25,No,Face Wash 354,Beauty,Personal Care,14891.97,Rahul Singh,Kanpur,Uttar Pradesh,North,14241.73,14891.97,-650.24,-4.57,2025,6,June,Q2,0,Returning Customer
O000225,2025-02-01,C02350,P0415,4,6493.51,0.25,No,Lip Balm 415,Beauty,Personal Care,4253.94,Vikash Sharma,Patna,Bihar,East,19480.53,17015.76,2464.77,12.65,2025,2,February,Q1,0,Returning Customer
